¹¤ÐòÃû,×Ê²ú±àÂë,Éè±¸ID,²Ù×÷Õß,°à´Î,µçÐ¾ÐÍºÅ´úÂë,Éú²úÅú´Î,Ê±¼ä,µçÐ¾ÌõÂë,µçÐ¾Î»ÖÃ,Ô¤º¸¹¦ÂÊ,Ô¤º¸ËÙ¶È,º¸ÏßÊýÁ¿,º¸Ïß³¤¶È,Àë½¹Á¿,º¸ºó½á¹û,Ñ¹Á¦Öµ,Ô¤º¸Ì¨½×Öµ1,Ô¤º¸Ì¨½×Öµ2,Ô¤º¸Ì¨½×Öµ3,Ô¤º¸Ì¨½×Öµ4,Ô¤º¸Ì¨½×Öµ5,Ô¤º¸Ì¨½×Öµ6,Ô¤º¸Ì¨½×Öµ7,Ô¤º¸Ì¨½×Öµ8,·´À¡´úÂë,·´À¡ÐÅÏ¢
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:31:44,001CB1U0000001ABC6503298,B,616.167,600.000,8.000,4.500,0.000,2.000,47.360,-0.173,-0.126,0.014,0.105,0.023,0.077,-0.138,-0.076,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:31:49,001CB1U0000001ABC6503308,A,634.541,600.000,8.000,4.500,0.000,2.000,70.020,-0.140,-0.212,0.054,0.072,0.072,0.010,-0.129,-0.038,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:31:59,001CB1U0000001ABC6503302,B,616.594,600.000,8.000,4.500,0.000,2.000,46.240,-0.097,-0.131,0.007,0.067,0.009,0.035,-0.032,0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:32:02,001CB1U0000001ABC6500267,A,635.181,600.000,8.000,4.500,0.000,2.000,66.030,-0.152,-0.191,0.040,0.083,0.053,0.039,-0.017,-0.016,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:32:11,001CB1U0000001ABC6503306,B,617.448,600.000,8.000,4.500,0.000,2.000,47.200,-0.193,-0.155,-0.033,0.080,-0.037,0.069,-0.147,-0.030,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:32:16,001CB1U0000001ABC6501519,A,633.686,600.000,8.000,4.500,0.000,2.000,65.100,-0.143,-0.276,0.137,0.034,0.152,0.019,-0.123,-0.135,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:32:26,001CB1U0000001ABC6503310,B,616.808,600.000,8.000,4.500,0.000,2.000,47.200,-0.184,-0.123,-0.006,0.085,-0.033,0.066,-0.170,-0.052,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:32:42,001CB1U0000001ABC6501667,A,632.190,600.000,8.000,4.500,0.000,2.000,71.700,-0.075,-0.139,0.038,0.046,0.035,0.010,0.036,0.090,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:32:51,001CB1U0000001ABC6500273,B,617.021,600.000,8.000,4.500,0.000,2.000,47.520,-0.127,-0.117,-0.035,0.060,-0.055,0.027,-0.097,0.063,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:32:56,001CB1U0000001ABC6501447,A,635.395,600.000,8.000,4.500,0.000,2.000,68.220,-0.024,-0.142,-0.041,-0.017,-0.023,-0.042,0.076,0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:33:05,001CB1U0000001ABC6501525,B,617.662,600.000,8.000,4.500,0.000,2.000,47.840,-0.201,-0.142,0.018,0.057,0.015,0.028,-0.072,-0.020,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:33:08,001CB1U0000001ABC6501655,A,607.407,600.000,8.000,4.500,0.000,2.000,69.930,-0.050,-0.140,0.056,0.067,0.050,0.021,0.021,0.013,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:33:17,001CB1U0000001ABC6501673,B,616.594,600.000,8.000,4.500,0.000,2.000,47.840,-0.144,-0.191,0.085,0.064,0.040,0.038,-0.090,-0.073,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:33:37,001CB1U0000001ABC6501443,B,617.876,600.000,8.000,4.500,0.000,2.000,47.200,-0.148,-0.173,-0.071,0.022,-0.098,0.014,-0.126,-0.033,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:33:47,001CB1U0000001ABC6501627,B,617.876,600.000,8.000,4.500,0.000,2.000,47.360,-0.134,-0.073,-0.022,0.084,-0.032,0.062,-0.040,0.035,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:35:57,001CB1U0000001ABC6501195,B,616.380,600.000,8.000,4.500,0.000,2.000,47.040,-0.090,-0.093,0.041,0.048,0.038,0.033,-0.003,0.091,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:00,001CB1U0000001ABC6501437,A,633.472,600.000,8.000,4.500,0.000,2.000,65.490,-0.049,-0.116,0.005,0.003,-0.019,-0.036,0.071,0.030,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:07,NG1CB1U0000001ABC6501195,B,0.000,600.000,8.000,4.500,0.000,2.000,47.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,É¨ÂëNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:14,001CB1U0000001ABC6503085,A,635.395,600.000,8.000,4.500,0.000,2.000,64.290,-0.179,-0.292,0.095,0.008,0.117,-0.022,-0.042,-0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:23,001CB1U0000001ABC6500417,B,615.739,600.000,8.000,4.500,0.000,2.000,47.040,-0.003,-0.065,-0.076,0.002,-0.084,-0.011,-0.229,-0.041,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:26,001CB1U0000001ABC6500081,A,619.371,600.000,8.000,4.500,0.000,2.000,70.290,-0.141,-0.150,-0.022,0.044,-0.015,-0.012,0.090,0.051,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:36,001CB1U0000001ABC6500133,B,615.526,600.000,8.000,4.500,0.000,2.000,47.520,-0.124,-0.147,-0.079,0.033,-0.088,-0.009,-0.085,0.089,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:39,001CB1U0000001ABC6500155,A,634.754,600.000,8.000,4.500,0.000,2.000,61.980,-0.097,-0.187,0.062,0.094,0.068,0.063,-0.071,-0.080,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:48,001CB1U0000001ABC6500201,B,616.167,600.000,8.000,4.500,0.000,2.000,48.000,-0.153,-0.137,-0.082,0.056,-0.061,0.003,-0.015,0.065,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:36:53,001CB1U0000001ABC6500115,A,633.900,600.000,8.000,4.500,0.000,2.000,72.090,-0.031,-0.221,0.061,-0.024,0.080,-0.035,-0.009,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:37:02,001CB1U0000001ABC6500277,B,616.808,600.000,8.000,4.500,0.000,2.000,48.000,-0.016,-0.097,-0.026,-0.062,-0.032,-0.072,-0.109,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:37:05,001CB1U0000001ABC6500067,A,635.181,600.000,8.000,4.500,0.000,2.000,70.410,-0.013,-0.158,0.043,-0.031,0.067,-0.048,-0.033,-0.097,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:37:14,001CB1U0000001ABC6500157,B,616.594,600.000,8.000,4.500,0.000,2.000,47.680,-0.151,-0.160,0.027,0.031,-0.029,0.016,-0.093,-0.003,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:37:26,001CB1U0000001ABB6513963,A,626.635,600.000,8.000,4.500,0.000,2.000,63.120,0.021,-0.059,0.028,0.036,0.029,0.021,0.001,-0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:37:35,001CB1U0000001ABC6500409,B,617.662,600.000,8.000,4.500,0.000,2.000,47.360,-0.112,-0.151,-0.005,0.072,-0.023,0.019,-0.014,0.096,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:37:39,001CB1U0000001ABC6500403,A,632.831,600.000,8.000,4.500,0.000,2.000,70.950,-0.034,-0.069,-0.024,0.002,-0.026,-0.012,0.019,0.021,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:37:48,001CB1U0000001ABC6500295,B,613.389,600.000,8.000,4.500,0.000,2.000,45.920,-0.175,-0.236,-0.043,0.032,-0.041,0.003,-0.043,0.024,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:37:51,001CB1U0000001ABC6500253,A,633.900,600.000,8.000,4.500,0.000,2.000,64.560,-0.122,-0.148,0.058,0.055,0.061,0.028,-0.054,-0.121,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:38:00,001CB1U0000001ABC6500463,B,617.448,600.000,8.000,4.500,0.000,2.000,47.200,-0.056,-0.125,0.000,-0.006,0.005,-0.034,0.007,0.056,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:38:05,001CB1U0000001ABC6500457,A,631.977,600.000,8.000,4.500,0.000,2.000,71.490,-0.110,-0.204,0.114,0.117,0.157,0.064,-0.010,-0.122,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:40:11,001CB1U0000001ABC6500275,B,616.808,600.000,8.000,4.500,0.000,2.000,46.400,-0.162,-0.235,0.011,0.020,0.011,-0.017,-0.115,-0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:40:15,001CB1U0000001ABC6500455,A,628.558,600.000,8.000,4.500,0.000,2.000,71.790,-0.083,-0.173,0.050,-0.017,0.066,-0.040,-0.022,-0.057,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:40:24,001CB1U0000001ABC6500459,B,615.739,600.000,8.000,4.500,0.000,2.000,47.520,-0.088,-0.167,-0.003,0.011,-0.008,-0.029,-0.121,-0.053,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:40:28,001CB1U0000001ABC6500453,A,635.395,600.000,8.000,4.500,0.000,2.000,65.190,-0.137,-0.173,0.034,0.043,0.026,-0.001,0.035,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:40:37,001CB1U0000001ABB6516415,B,617.021,600.000,8.000,4.500,0.000,2.000,47.840,-0.116,-0.138,0.004,0.085,-0.047,0.042,-0.083,0.054,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:40:42,001CB1U0000001ABB6516499,A,635.609,600.000,8.000,4.500,0.000,2.000,71.310,-0.194,-0.253,0.019,0.085,0.061,0.046,-0.049,-0.040,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:40:51,001CB1U0000001ABC6503114,B,617.876,600.000,8.000,4.500,0.000,2.000,48.640,-0.127,-0.144,0.036,0.045,0.023,0.025,-0.131,-0.100,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:40:54,001CB1U0000001ABC6503110,A,609.543,600.000,8.000,4.500,0.000,2.000,62.700,-0.123,-0.157,0.093,0.058,0.083,0.024,-0.068,-0.113,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:41:04,001CB1U0000001ABB6516457,B,617.876,600.000,8.000,4.500,0.000,2.000,47.840,-0.220,-0.192,-0.099,0.018,-0.109,-0.015,-0.078,0.028,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:41:12,001CB1U0000001ABB6516225,A,635.181,600.000,8.000,4.500,0.000,2.000,65.220,-0.099,-0.184,0.042,0.074,0.052,0.044,0.008,-0.001,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:41:21,001CB1U0000001ABB6516373,B,617.235,600.000,8.000,4.500,0.000,2.000,47.680,-0.073,-0.093,-0.033,0.046,-0.032,0.018,-0.116,0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:41:26,001CB1U0000001ABB6516399,A,634.327,600.000,8.000,4.500,0.000,2.000,66.240,-0.060,-0.086,-0.001,0.072,0.044,0.034,0.014,-0.021,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:41:35,001CB1U0000001ABC6500043,B,618.089,600.000,8.000,4.500,0.000,2.000,48.000,-0.156,-0.280,0.057,0.033,0.031,0.008,-0.228,-0.107,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:41:38,001CB1U0000001ABB6516101,A,0.000,600.000,8.000,4.500,0.000,2.000,70.320,-0.196,-0.328,0.025,0.002,0.037,-0.017,-0.132,-0.093,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:41:52,001CB1U0000001ABB6516463,B,618.089,600.000,8.000,4.500,0.000,2.000,47.200,-0.099,-0.155,0.028,0.024,0.011,-0.027,-0.078,-0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:41:56,001CB1U0000001ABB6516239,A,633.686,600.000,8.000,4.500,0.000,2.000,69.960,-0.103,-0.237,0.005,0.024,-0.012,-0.017,0.116,0.106,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:42:02,001CB1U0000001ABC6500047,B,617.448,600.000,8.000,4.500,0.000,2.000,47.040,-0.124,-0.190,0.082,0.075,0.062,0.074,-0.192,-0.075,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:42:06,001CB1U0000001ABC6500075,A,633.686,600.000,8.000,4.500,0.000,2.000,61.170,-0.118,-0.138,0.033,0.009,-0.010,-0.029,0.012,-0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:42:12,001CB1U0000001ABB6516461,B,615.953,600.000,8.000,4.500,0.000,2.000,46.560,-0.071,-0.119,0.018,0.061,0.012,0.002,-0.002,0.056,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:42:16,001CB1U0000001ABB6516201,A,633.686,600.000,8.000,4.500,0.000,2.000,71.700,-0.092,-0.173,0.020,0.063,0.037,0.025,-0.009,0.004,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:48:33,001CB1U0000001ABC6500023,B,617.021,600.000,8.000,4.500,0.000,2.000,46.560,-0.164,-0.158,0.025,0.026,0.052,0.025,-0.115,-0.035,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:51:37,001CB1U0000001ABC6500027,A,634.754,600.000,8.000,4.500,0.000,2.000,67.500,-0.053,-0.242,0.077,-0.012,0.086,-0.011,-0.018,-0.024,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:51:44,001CB1U0000001ABB6515217,B,616.380,600.000,8.000,4.500,0.000,2.000,46.560,-0.117,-0.239,0.026,0.039,0.016,-0.007,-0.173,-0.064,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:51:48,001CB1U0000001ABB6515319,A,633.686,600.000,8.000,4.500,0.000,2.000,64.410,-0.091,-0.167,0.029,0.031,0.033,-0.006,-0.041,0.003,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:51:54,001CB1U0000001ABB6515089,B,617.448,600.000,8.000,4.500,0.000,2.000,46.720,-0.119,-0.166,0.022,0.039,0.029,-0.013,-0.076,0.036,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:51:58,001CB1U0000001ABB6515071,A,634.541,600.000,8.000,4.500,0.000,2.000,69.630,-0.093,-0.208,0.010,-0.010,0.015,-0.050,-0.005,-0.010,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:52:04,001CB1U0000001ABB6515281,B,617.448,600.000,8.000,4.500,0.000,2.000,47.200,-0.115,-0.096,-0.059,0.044,-0.066,0.034,-0.040,0.011,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:52:08,001CB1U0000001ABB6515191,A,634.968,600.000,8.000,4.500,0.000,2.000,63.330,-0.098,-0.167,0.035,0.037,0.050,0.002,-0.031,-0.053,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:52:14,001CB1U0000001ABB6514877,B,613.603,600.000,8.000,4.500,0.000,2.000,47.040,-0.156,-0.120,-0.035,0.094,-0.036,0.036,-0.115,-0.018,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:52:21,001CB1U0000001ABB6514645,A,0.000,600.000,8.000,4.500,0.000,2.000,69.570,-0.216,-0.343,0.037,-0.032,0.070,-0.007,-0.027,-0.030,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:52:30,001CB1U0000001ABB6514903,B,616.380,600.000,8.000,4.500,0.000,2.000,47.360,-0.124,-0.188,-0.003,0.014,-0.063,0.010,-0.052,0.040,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:52:33,001CB1U0000001ABB6514669,A,0.000,600.000,8.000,4.500,0.000,2.000,68.250,-0.202,-0.315,0.031,-0.056,0.045,-0.052,-0.044,-0.108,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:52:47,001CB1U0000001ABB6514627,B,617.662,600.000,8.000,4.500,0.000,2.000,46.560,-0.046,-0.012,-0.092,-0.007,-0.112,-0.015,-0.118,-0.018,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:52:58,001CB1U0000001ABB6514641,A,634.968,600.000,8.000,4.500,0.000,2.000,66.420,-0.109,-0.239,0.060,-0.036,0.090,-0.022,-0.037,-0.086,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:53:05,001CB1U0000001ABB6513269,B,617.235,600.000,8.000,4.500,0.000,2.000,47.360,-0.081,-0.003,0.040,0.047,0.032,0.039,-0.012,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:53:35,001CB1U0000001ABC6503322,A,635.395,600.000,8.000,4.500,0.000,2.000,65.220,-0.106,-0.232,0.044,0.056,0.051,-0.011,-0.114,-0.075,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:53:41,001CB1U0000001ABC6503324,B,615.953,600.000,8.000,4.500,0.000,2.000,46.560,-0.125,-0.080,-0.025,0.058,-0.034,0.054,-0.046,0.038,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:53:47,001CB1U0000001ABB6514625,A,634.968,600.000,8.000,4.500,0.000,2.000,68.910,-0.076,-0.135,-0.019,-0.010,-0.013,-0.023,-0.009,0.001,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:53:53,001CB1U0000001ABC6503328,B,616.808,600.000,8.000,4.500,0.000,2.000,46.560,-0.033,-0.119,0.036,-0.032,0.019,-0.058,0.015,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:53:58,001CB1U0000001ABB6514635,A,633.686,600.000,8.000,4.500,0.000,2.000,68.880,-0.072,-0.155,0.083,0.000,0.088,0.013,-0.115,-0.074,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:54:05,001CB1U0000001ABC6502340,B,617.876,600.000,8.000,4.500,0.000,2.000,47.360,-0.042,-0.111,-0.029,-0.021,0.003,-0.068,-0.057,-0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:54:14,001CB1U0000001ABB6514623,A,634.113,600.000,8.000,4.500,0.000,2.000,60.330,-0.074,-0.132,-0.017,-0.016,-0.025,-0.045,0.106,0.069,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:54:20,001CB1U0000001ABB6514643,B,617.662,600.000,8.000,4.500,0.000,2.000,46.880,-0.117,-0.200,-0.015,-0.076,-0.031,-0.090,-0.018,0.056,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:54:26,001CB1U0000001ABC6503332,A,633.045,600.000,8.000,4.500,0.000,2.000,70.830,-0.065,-0.161,0.101,0.024,0.113,0.020,-0.038,-0.036,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:54:32,001CB1U0000001ABB6514637,B,617.662,600.000,8.000,4.500,0.000,2.000,47.360,-0.044,-0.032,-0.003,0.004,0.002,-0.012,-0.131,-0.052,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:54:47,001CB1U0000001ABC6503336,A,630.481,600.000,8.000,4.500,0.000,2.000,67.800,-0.144,-0.155,0.053,0.082,0.053,0.040,-0.100,-0.127,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:54:53,001CB1U0000001ABB6514629,B,617.235,600.000,8.000,4.500,0.000,2.000,46.400,-0.179,-0.178,-0.083,-0.023,-0.110,-0.036,0.032,0.120,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:54:59,001CB1U0000001ABC6503342,A,634.754,600.000,8.000,4.500,0.000,2.000,64.830,-0.125,-0.163,0.061,0.100,0.071,0.066,-0.015,-0.024,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:55:06,001CB1U0000001ABC6503334,B,615.739,600.000,8.000,4.500,0.000,2.000,45.760,-0.120,-0.095,0.037,0.018,0.030,-0.002,-0.062,0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:55:11,001CB1U0000001ABC6503346,A,634.968,600.000,8.000,4.500,0.000,2.000,69.990,-0.138,-0.188,0.054,0.055,0.059,0.025,-0.078,-0.110,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:55:18,001CB1U0000001ABC6503338,B,617.662,600.000,8.000,4.500,0.000,2.000,46.880,-0.122,-0.205,0.019,-0.027,0.027,-0.008,-0.050,0.028,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:55:23,001CB1U0000001ABC6503350,A,634.754,600.000,8.000,4.500,0.000,2.000,72.570,-0.064,-0.123,0.047,0.117,0.078,0.073,-0.071,-0.104,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:55:30,001CB1U0000001ABC6503344,B,616.808,600.000,8.000,4.500,0.000,2.000,46.560,-0.091,-0.084,0.043,0.070,0.026,0.032,-0.054,0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:55:35,001CB1U0000001ABC6503356,A,634.327,600.000,8.000,4.500,0.000,2.000,71.100,-0.107,-0.146,0.043,0.067,0.023,0.036,0.009,0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:55:42,001CB1U0000001ABC6503348,B,617.876,600.000,8.000,4.500,0.000,2.000,47.200,-0.197,-0.178,0.010,-0.010,0.045,-0.029,-0.071,-0.073,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:55:57,001CB1U0000001ABC6503360,A,627.917,600.000,8.000,4.500,0.000,2.000,68.850,0.045,-0.046,0.068,0.018,0.112,0.019,-0.081,-0.092,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:56:03,001CB1U0000001ABC6503354,B,615.098,600.000,8.000,4.500,0.000,2.000,46.560,-0.117,-0.106,0.003,0.059,-0.016,0.009,0.007,0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:56:09,001CB1U0000001ABC6503364,A,634.754,600.000,8.000,4.500,0.000,2.000,72.120,-0.027,-0.109,0.019,-0.022,0.039,-0.027,0.061,0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:56:16,001CB1U0000001ABC6503358,B,617.021,600.000,8.000,4.500,0.000,2.000,47.360,-0.001,-0.109,-0.007,0.009,-0.049,-0.010,-0.074,-0.002,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:56:23,001CB1U0000001ABC6503368,A,633.472,600.000,8.000,4.500,0.000,2.000,70.710,-0.050,-0.120,0.005,-0.023,0.034,-0.027,0.030,0.028,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:56:29,001CB1U0000001ABC6503362,B,617.021,600.000,8.000,4.500,0.000,2.000,48.000,-0.117,-0.139,-0.036,0.034,-0.035,0.002,-0.092,-0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:56:41,001CB1U0000001ABC6503372,A,635.181,600.000,8.000,4.500,0.000,2.000,64.350,-0.031,-0.224,0.001,-0.061,0.027,-0.066,0.065,0.043,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,4:56:48,001CB1U0000001ABC6503366,B,616.594,600.000,8.000,4.500,0.000,2.000,46.880,-0.054,-0.052,0.002,-0.001,0.004,-0.027,-0.035,0.032,0,OK
